"","number","artist","title","genre","year","month"
"297","89623205","신예영","우리 왜 헤어져야 해","발라드",2021,2
"298","91361842","이승기","뻔한남자","발라드",2021,2
"299","91423134","릴보이 (lIlBOI) & 원슈타인 & Chillin Homie & 스카이민혁 (Skyminhyuk)","Freak (Prod. by Slom)","랩/힙합",2021,2
"300","90602627","제시","눈누난나 (NUNU NANA)","랩/힙합",2021,2
"301","89894708","임영웅","어느 60대 노부부이야기","트로트",2021,2
"302","89492238","Conan Gray","Maniac","팝",2021,2
"303","88729142","HYNN (박혜원)","시든 꽃에 물을 주듯","발라드",2021,2
"304","88727092","Billie Eilish","bad guy","락",2021,2
"305","90520051","백지영","거짓말이라도 해서 널 보고싶어","발라드",2021,2
"306","86868102","에일리 (AILEE)","첫눈처럼 너에게 가겠다","드라마",2021,2
"307","90551435","이하이","홀로","R&B/소울",2021,2
"308","91951860","청하","Bicycle","댄스",2021,2
"309","90146199","순순희","서면역에서","인디",2021,2
"310","88261335","임재현","사랑에 연습이 있었다면 (Prod. by 2soo)","발라드",2021,2
"311","90031687","엠씨더맥스 (M.C the MAX)","처음처럼","발라드",2021,2
"312","88501296","케이시 (Kassy)","그때가 좋았어","발라드",2021,2
"313","87894567","Christopher","Bad","팝",2021,2
"314","92156075","정동하","추억은 만남보다 이별에 남아","발라드",2021,2
"315","89852057","AJR","Bang!","팝",2021,2
"316","88860334","Ruel","Painkiller","팝",2021,2
"317","88987356","먼데이 키즈 (Monday Kiz)","사랑이 식었다고 말해도 돼","발라드",2021,2
"318","87506735","Alan Walker & Noah Cyrus & Digital Farm Animals","All Falls Down (Feat. Juliander)","일렉트로니카",2021,2
"319","89238855","태연 (TAEYEON)","그대라는 시","드라마",2021,2
"320","91226644","Ariana Grande","34＋35","팝",2021,2
"321","88323996","Jeremy Zucker","Comethru","팝",2021,2
"322","89275179","거미 (Gummy)","기억해줘요 내 모든 날과 그때를","드라마",2021,2
"323","88074702","숀 (SHAUN)","Way Back Home","일렉트로니카",2021,2
"324","90001474","조이 (JOY)","좋은 사람 있으면 소개시켜줘","드라마",2021,2
"325","86868163","Ed Sheeran","Shape Of You","팝",2021,2
"326","88709300","태연 (TAEYEON)","사계 (Four Seasons)","발라드",2021,2
"327","91625438","머쉬베놈 (MUSHVENOM)","고독하구만 (Feat. 수퍼비) (Prod. by GroovyRoom)","랩/힙합",2021,2
"328","87538989","Sia","Snowman","팝",2021,2
"329","91750851","나얼","서로를 위한 것","발라드",2021,2
"330","89339699","V.O.S","다시 만날까 봐","발라드",2021,2
"331","89702572","백예린 (Yerin Baek)","Square (2017)","전체",2021,2
"332","92234460","이예준","다시 만날까 봐 (Prod. by V.O.S)","발라드",2021,2
"333","89119858","황인욱","포장마차","발라드",2021,2
"334","91622433","백예린 (Yerin Baek)","Hate you","R&B/소울",2021,2
"335","91096860","먼데이 키즈 (Monday Kiz)","사랑 못해, 남들 쉽게 다 하는 거","발라드",2021,2
"336","89787351","임영웅","바램","트로트",2021,2
"337","91768515","10CM","입김","인디",2021,2
"338","88703035","Alan Walker & Sabrina Carpenter & Farruko","On My Way","일렉트로니카",2021,2
"339","89883242","방탄소년단","ON","랩/힙합",2021,2
"340","89353654","전상근","사랑이란 멜로는 없어","발라드",2021,2
"341","89380047","임재현","조금 취했어 (Prod. by 2soo)","인디",2021,2
"342","89598605","마마무(Mamamoo)","HIP","댄스",2021,2
"343","90191450","Ariana Grande & Justin Bieber","Stuck With U","팝",2021,2
"344","90536476","싹쓰리 (유두래곤 & 린다G & 비룡)","다시 여기 바닷가","댄스",2021,2
"345","92402200","선미","꼬리 (TAIL)","댄스",2021,2
"346","88286541","아이유 (IU)","삐삐","R&B/소울",2021,2
"347","91091925","임창정","소확행","발라드",2021,2
"348","89858874","김필","그때 그 아인","드라마",2021,2
"349","90341734","전상근","사랑은 지날수록 더욱 선명하게 남아","발라드",2021,2
"350","90788463","김호중","만개 (Prod. 신지후)","트로트",2021,2
"351","91919995","장덕철","겨울잠","발라드",2021,2
"352","92413088","폴킴","사랑하는 당신께","발라드",2021,2
"353","89769037","이예준","미친 소리","인디",2021,2
"354","89744994","Red Velvet (레드벨벳)","Psycho","댄스",2021,2
"355","89612348","마미손","사랑은 (Feat. 원슈타인)","랩/힙합",2021,2
"356","82280761","성시경","너의 모든 순간","드라마",2021,2
"357","86380457","폴킴","비","R&B/소울",2021,2
"358","91752547","이무진","휘파람","락",2021,2
"359","90413544","아이유 (IU)","Into the I-LAND","댄스",2021,2
"360","90676965","ITZY (있지)","Not Shy","댄스",2021,2
"361","90160784","김호중","나보다 더 사랑해요","트로트",2021,2
"362","85433670","Troye Sivan","YOUTH","팝",2021,2
"363","90611600","(여자)아이들","덤디덤디 (DUMDi DUMDi)","댄스",2021,2
"364","91423138","방탄소년단","내 방을 여행하는 법","랩/힙합",2021,2
"365","90069478","규현 (KYUHYUN)","화려하지 않은 고백","드라마",2021,2
"366","91716681","머쉬베놈 (MUSHVENOM)","가다 (Feat. 사이먼 도미닉 & The Quiett) (Prod. by SLO)","랩/힙합",2021,2
"367","92261744","윤하 (YOUNHA)","서른 밤째 (바른연애 길잡이 X 윤하 (YOUNHA))","발라드",2021,2
"368","89855703","Sam Smith","To Die For","팝",2021,2
"369","88915147","송하예","니 소식","발라드",2021,2
"370","92234559","KCM","흑백사진 (2021) (바른연애 길잡이 X KCM)","발라드",2021,2
"371","91716685","머쉬베놈 (MUSHVENOM)","여백의 미 (Feat. Jessi & JUSTHIS) (Prod. by GroovyRoom)","랩/힙합",2021,2
"372","89126578","Camila Cabello & Shawn Mendes","Senorita","팝",2021,2
"373","91359951","John K","parachute","팝",2021,2
"374","91260914","마마무(Mamamoo)","AYA","댄스",2021,2
"375","90417654","임영웅","이제 나만 믿어요 (Piano by 조영수)","트로트",2021,2
"376","90677250","임영웅","오래된 노래","트로트",2021,2
"377","91891985","임재현","너밖에 안보여","발라드",2021,2
"378","86432095","Mike Perry","The Ocean (Feat. Shy Martin)","일렉트로니카",2021,2
"379","91396761","aespa","Black Mamba","댄스",2021,2
"380","91458645","이무진","누구 없소","발라드",2021,2
"381","91423139","방탄소년단","Blue & Grey","랩/힙합",2021,2
"382","90947951","BLACKPINK","Pretty Savage","랩/힙합",2021,2
"383","90806067","오반 (OVAN)","축하해 (Prod. by VAN.C)","인디",2021,2
"384","90161044","휘인 (Whee In)","내 눈물 모아","드라마",2021,2
"385","87271938","멜로망스 (MeloMance)","선물","인디",2021,2
"386","87101804","아이유 (IU)","팔레트 (Feat. G-DRAGON)","발라드",2021,2
"387","89671935","진민호","반만","발라드",2021,2
"388","88947057","다비치","너에게 못했던 내 마지막 말은","발라드",2021,2
"389","82975165","Ariana Grande","Santa Tell Me","팝",2021,2
"390","90567079","24KGoldn","Mood (Feat. Iann Dior)","랩/힙합",2021,2
"391","84861691","Charlie Puth","One Call Away","팝",2021,2
"392","86925465","Imagine Dragons","Believer","락",2021,2
"393","82173840","아이유 (IU)","금요일에 만나요 (Feat. 장이정 of HISTORY)","전체",2021,2
"394","91264287","볼빨간사춘기","Dancing Cartoon","인디",2021,2
"395","90809949","김호중","살았소","발라드",2021,2
"396","89830405","하현우 (국카스텐)","돌덩이","드라마",2021,2
"397","88253990","임창정","하루도 그대를 사랑하지 않은 적이 없었다","발라드",2021,2
"398","85803478","Alan Walker","Faded","일렉트로니카",2021,2
"399","87101034","Charlie Puth","Attention","팝",2021,2
"400","90751091","BLACKPINK","Ice Cream (With Selena Gomez)","댄스",2021,2
"401","86992414","브레이브걸스 (Brave girls)","롤린 (Rollin')","댄스",2021,3
"402","92125854","아이유 (IU)","Celebrity","댄스",2021,3
"403","92517481","양요섭 & 정은지","LOVE DAY (2021) (바른연애 길잡이 X 양요섭, 정은지)","댄스",2021,3
"404","92399149","SHINee (샤이니)","Don't Call Me","댄스",2021,3
"405","92327285","강다니엘","PARANOIA","R&B/소울",2021,3
"406","92604203","로제 (ROSE)","On The Ground","락",2021,3
"407","90705547","방탄소년단","Dynamite","댄스",2021,3
"408","81018403","아이유 (IU)","내 손을 잡아","드라마",2021,3
"409","92491599","MC몽","좋은 이별이 있을 리가 없잖아 (Feat. 조현아 of 어반자카파)","랩/힙합",2021,3
"410","91839600","송이한","밝게 빛나는 별이 되어 비춰줄게","인디",2021,3
"411","92419034","온앤오프 (ONF)","Beautiful Beautiful","댄스",2021,3
"412","91361957","경서","밤하늘의 별을 (2020)","인디",2021,3
"413","92749701","아이유 (IU)","라일락","댄스",2021,3
"414","90544866","Pink Sweat$","At My Worst","R&B/소울",2021,3
"415","92070716","10CM","이 밤을 빌려 말해요 (바른연애 길잡이 X 10CM)","발라드",2021,3
"416","91423133","미란이 (Mirani) & 먼치맨 (MUNCHMAN) & Khundi Panda & 머쉬베놈 (MUSHVENOM)","VVS (Feat. JUSTHIS) (Prod. by GroovyRoom)","랩/힙합",2021,3
"417","91134598","장범준","잠이 오질 않네요","발라드",2021,3
"418","91829432","허각","우린 어쩌다 헤어진 걸까","발라드",2021,3
"419","92213348","허각","고백 (바른연애 길잡이 X 허각)","발라드",2021,3
"420","89613039","아이유 (IU)","Blueming","락",2021,3
"421","92345184","케이시 (Kassy)","오늘도 난 봄을 기다려","발라드",2021,3
"422","89320910","장범준","흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야","드라마",2021,3
"423","90178428","아이유 (IU)","에잇 (Prod. & Feat. SUGA of BTS)","락",2021,3
"424","90947953","BLACKPINK","Lovesick Girls","댄스",2021,3
"425","90677476","브레이브걸스 (Brave girls)","운전만해 (We Ride)","댄스",2021,3
"426","90545014","산들","취기를 빌려 (취향저격 그녀 X 산들)","인디",2021,3
"427","92402200","선미","꼬리 (TAIL)","댄스",2021,3
"428","92413088","폴킴","사랑하는 당신께","발라드",2021,3
"429","90960439","Jawsh 685 & Jason Derulo & 방탄소년단","Savage Love (Laxed - Siren Beat) (BTS Remix)","팝",2021,3
"430","90077755","임영웅","이제 나만 믿어요","트로트",2021,3
"431","92154421","경서 (경서예지) & MJ (써니사이드)","술 한잔 해요","발라드",2021,3
"432","87928158","Anne-Marie","2002","팝",2021,3
"433","92604204","로제 (ROSE)","Gone","블루스/포크",2021,3
"434","81461935","Standing Egg (스탠딩 에그)","오래된 노래","발라드",2021,3
"435","92749703","아이유 (IU)","Coin","R&B/소울",2021,3
"436","87840106","폴킴","모든 날, 모든 순간 (Every day, Every Moment)","드라마",2021,3
"437","89671631","창모 (CHANGMO)","METEOR","랩/힙합",2021,3
"438","91551008","이예준","그날에 나는 맘이 편했을까","발라드",2021,3
"439","92558379","임영웅","별빛 같은 나의 사랑아","트로트",2021,3
"440","91423137","방탄소년단","Life Goes On","랩/힙합",2021,3
"441","88344888","etham","12 : 45 (Stripped)","팝",2021,3
"442","91091923","임창정","힘든 건 사랑이 아니다","발라드",2021,3
"443","91123274","적재","나랑 같이 걸을래 (바른연애 길잡이 X 적재)","인디",2021,3
"444","92118900","현아","I'm Not Cool","댄스",2021,3
"445","90021550","조정석","아로하","드라마",2021,3
"446","89382909","AKMU (악동뮤지션)","어떻게 이별까지 사랑하겠어, 널 사랑하는 거지","발라드",2021,3
"447","90709438","규현 (KYUHYUN)","내 마음이 움찔했던 순간 (취향저격 그녀 X 규현)","발라드",2021,3
"448","90914605","청하 & Christopher","Bad Boy","팝",2021,3
"449","88773173","방탄소년단","작은 것들을 위한 시 (Boy With Luv) (Feat. Halsey)","랩/힙합",2021,3
"450","89058209","마크툽 (Maktub)","오늘도 빛나는 너에게 (To You My Light) (Feat.이라온)","인디",2021,3
"451","90155965","오마이걸 (OH MY GIRL)","Dolphin","댄스",2021,3
"452","92749702","아이유 (IU)","Flu","댄스",2021,3
"453","89859975","아이유 (IU)","마음을 드려요","드라마",2021,3
"454","89374289","Maroon 5","Memories","팝",2021,3
"455","91911103","이수 (엠씨더맥스)","Your Lights","전체",2021,3
"456","89558702","노을","늦은 밤 너의 집 앞 골목길에서","발라드",2021,3
"457","92632756","펜타곤","DO or NOT","댄스",2021,3
"458","89815269","가호 (Gaho)","시작","드라마",2021,3
"459","89290354","Tones And I","Dance Monkey","락",2021,3
"460","92749704","아이유 (IU)","봄 안녕 봄","발라드",2021,3
"461","92345821","소정 (레이디스 코드)","함께 했는데 이별은 나 혼자인 거야","발라드",2021,3
"462","92046524","HYNN (박혜원)","그대 없이 그대와","발라드",2021,3
"463","89671512","#안녕","너의 번호를 누르고 (Prod. by 영화처럼)","인디",2021,3
"464","91466463","벤","혼술하고 싶은 밤","발라드",2021,3
"465","90106691","경서예지","사실 나는 (Feat. 전건호)","인디",2021,3
"466","90443299","BLACKPINK","How You Like That","댄스",2021,3
"467","91666269","태연 (TAEYEON)","What Do I Call You","R&B/소울",2021,3
"468","89296790","폴킴","안녕","드라마",2021,3
"469","86941521","방탄소년단","봄날","댄스",2021,3
"470","91840671","양다일","요즘","발라드",2021,3
"471","89943155","오반 (OVAN)","어떻게 지내 (Prod. by VAN.C)","인디",2021,3
"472","91990448","에픽하이 (EPIK HIGH)","Rosario (Feat. CL & ZICO)","랩/힙합",2021,3
"473","90661587","박진영","When We Disco (Duet With 선미)","댄스",2021,3
"474","91563412","릴보이 (lIlBOI)","내일이 오면 (Feat. 기리보이 & BIG Naughty (서동현))","랩/힙합",2021,3
"475","89520901","Dua Lipa","Don't Start Now","팝",2021,3
"476","90928056","헤이즈 (Heize) & 펀치 (Punch)","밤하늘의 저 별처럼","드라마",2021,3
"477","91264455","임영웅","HERO","트로트",2021,3
"478","92749705","아이유 (IU)","돌림노래 (Feat. DEAN)","R&B/소울",2021,3
"479","90155964","오마이걸 (OH MY GIRL)","살짝 설렜어 (Nonstop)","댄스",2021,3
"480","88707240","장범준","노래방에서","락",2021,3
"481","91931010","(여자)아이들","화(火花)","댄스",2021,3
"482","89894708","임영웅","어느 60대 노부부이야기","트로트",2021,3
"483","88336380","폴킴","너를 만나","발라드",2021,3
"484","88686378","잔나비","주저하는 연인들을 위해","인디",2021,3
"485","88281290","Lauv","Paris In The Rain","팝",2021,3
"486","87034188","아이유 (IU)","밤편지","발라드",2021,3
"487","92749707","아이유 (IU)","아이와 나의 바다","발라드",2021,3
"488","89530447","아이유 (IU)","Love poem","발라드",2021,3
"489","91359951","John K","parachute","팝",2021,3
"490","92105639","개코 & 권진아","마음이 그래","R&B/소울",2021,3
"491","89492238","Conan Gray","Maniac","팝",2021,3
"492","91664636","황인욱","한잔이면 지워질까","발라드",2021,3
"493","91096604","마마무(Mamamoo)","딩가딩가 (Dingga)","댄스",2021,3
"494","87594329","블루 (BLOO)","Downtown Baby","랩/힙합",2021,3
"495","92749708","아이유 (IU)","어푸 (Ah puh)","댄스",2021,3
"496","88727092","Billie Eilish","bad guy","락",2021,3
"497","89776757","지코 (ZICO)","아무노래","랩/힙합",2021,3
"498","92427194","ASH ISLAND","멜로디","랩/힙합",2021,3
"499","90250302","전미도","사랑하게 될 줄 알았어","드라마",2021,3
"500","89787351","임영웅","바램","트로트",2021,3
"501","90451189","화사 (Hwa Sa)","마리아 (Maria)","댄스",2021,3
"502","89623205","신예영","우리 왜 헤어져야 해","발라드",2021,3
"503","92561409","임창정","되풀이","드라마",2021,3
"504","91716684","릴보이 (lIlBOI)","ON AIR (Feat. 로꼬 & 박재범 & GRAY)","랩/힙합",2021,3
"505","88323996","Jeremy Zucker","Comethru","팝",2021,3
"506","91290290","잔나비","가을밤에 든 생각","인디",2021,3
"507","87894567","Christopher","Bad","팝",2021,3
"508","87506735","Alan Walker & Noah Cyrus & Digital Farm Animals","All Falls Down (Feat. Juliander)","일렉트로니카",2021,3
"509","92749706","아이유 (IU)","빈 컵 (Empty Cup)","R&B/소울",2021,3
"510","88860334","Ruel","Painkiller","팝",2021,3
"511","92156075","정동하","추억은 만남보다 이별에 남아","발라드",2021,3
"512","91167642","폴킴","너도 아는","발라드",2021,3
"513","92749709","아이유 (IU)","에필로그","발라드",2021,3
"514","88729142","HYNN (박혜원)","시든 꽃에 물을 주듯","발라드",2021,3
"515","88261335","임재현","사랑에 연습이 있었다면 (Prod. by 2soo)","발라드",2021,3
"516","91716688","릴보이 (lIlBOI)","CREDIT (Feat. 염따 & 기리보이 & Zion.T)","랩/힙합",2021,3
"517","91226644","Ariana Grande","34＋35","팝",2021,3
"518","86868163","Ed Sheeran","Shape Of You","팝",2021,3
"519","86868102","에일리 (AILEE)","첫눈처럼 너에게 가겠다","드라마",2021,3
"520","88501296","케이시 (Kassy)","그때가 좋았어","발라드",2021,3
"521","90520051","백지영","거짓말이라도 해서 널 보고싶어","발라드",2021,3
"522","90031687","엠씨더맥스 (M.C the MAX)","처음처럼","발라드",2021,3
"523","88709300","태연 (TAEYEON)","사계 (Four Seasons)","발라드",2021,3
"524","88987356","먼데이 키즈 (Monday Kiz)","사랑이 식었다고 말해도 돼","발라드",2021,3
"525","90602627","제시","눈누난나 (NUNU NANA)","랩/힙합",2021,3
"526","91978161","DAY6 (Even of Day)","사랑, 이게 맞나 봐","락",2021,3
"527","90001474","조이 (JOY)","좋은 사람 있으면 소개시켜줘","드라마",2021,3
"528","91529103","IZ*ONE (아이즈원)","Panorama","댄스",2021,3
"529","88074702","숀 (SHAUN)","Way Back Home","일렉트로니카",2021,3
"530","90146199","순순희","서면역에서","인디",2021,3
"531","92454604","김필","어떤 날은","발라드",2021,3
"532","91165220","TWICE (트와이스)","I CAN'T STOP ME","댄스",2021,3
"533","89852057","AJR","Bang!","팝",2021,3
"534","90551435","이하이","홀로","R&B/소울",2021,3
"535","88703035","Alan Walker & Sabrina Carpenter & Farruko","On My Way","일렉트로니카",2021,3
"536","90417654","임영웅","이제 나만 믿어요 (Piano by 조영수)","트로트",2021,3
"537","89339699","V.O.S","다시 만날까 봐","발라드",2021,3
"538","91613328","이하이","For You (Feat. Crush)","R&B/소울",2021,3
"539","89275179","거미 (Gummy)","기억해줘요 내 모든 날과 그때를","드라마",2021,3
"540","89702572","백예린 (Yerin Baek)","Square (2017)","전체",2021,3
"541","92653096","제시","어떤X (What Type of X)","랩/힙합",2021,3
"542","89238855","태연 (TAEYEON)","그대라는 시","드라마",2021,3
"543","92522024","마크툽 (Maktub)","비로소 너에게 도착했다 (Full Bloom)","인디",2021,3
"544","91620457","이승기","잘할게","발라드",2021,3
"545","92491598","MC몽","눈이 멀었다","랩/힙합",2021,3
"546","91854697","비","나로 바꾸자 (Duet With JYP)","댄스",2021,3
"547","91951860","청하","Bicycle","댄스",2021,3
"548","90998269","환불원정대","DON'T TOUCH ME","댄스",2021,3
"549","91563409","미란이 (Mirani)","Achoo (Feat. pH-1 & HAON) (Prod. by GroovyRoom)","랩/힙합",2021,3
"550","91563411","Khundi Panda","뿌리 (Feat. JUSTHIS) (Prod. by GroovyRoom)","랩/힙합",2021,3
"551","90191450","Ariana Grande & Justin Bieber","Stuck With U","팝",2021,3
"552","91361842","이승기","뻔한남자","발라드",2021,3
"553","91625443","스윙스 (Swings)","악역 (Feat. 이하이 & 사이먼 도미닉) (Prod. by 코드 쿤스트)","랩/힙합",2021,3
"554","89883242","방탄소년단","ON","랩/힙합",2021,3
"555","92682943","Justin Bieber","Peaches (Feat. Daniel Caesar & Giveon)","팝",2021,3
"556","86380457","폴킴","비","R&B/소울",2021,3
"557","89769037","이예준","미친 소리","인디",2021,3
"558","91423134","릴보이 (lIlBOI) & 원슈타인 & Chillin Homie & 스카이민혁 (Skyminhyuk)","Freak (Prod. by Slom)","랩/힙합",2021,3
"559","88286541","아이유 (IU)","삐삐","R&B/소울",2021,3
"560","89858874","김필","그때 그 아인","드라마",2021,3
"561","85433670","Troye Sivan","YOUTH","팝",2021,3
"562","91945817","머쉬베놈 (MUSHVENOM) & 저스디스 (JUSTHIS)","옜다 (Take It) (Prod. by GroovyRoom)","랩/힙합",2021,3
"563","90207913","호미들","사이렌","랩/힙합",2021,3
"564","91990449","에픽하이 (EPIK HIGH)","내 얘기 같아 (Feat. 헤이즈)","랩/힙합",2021,3
"565","89855703","Sam Smith","To Die For","팝",2021,3
"566","87538989","Sia","Snowman","팝",2021,3
"567","88182869","임영웅","계단말고 엘리베이터","트로트",2021,3
"568","89119858","황인욱","포장마차","발라드",2021,3
"569","89598605","마마무(Mamamoo)","HIP","댄스",2021,3
"570","92607672","이하이","그 한마디 (바른연애 길잡이 X 이하이)","발라드",2021,3
"571","91091925","임창정","소확행","발라드",2021,3
"572","92607257","김나영","겨울이 지나고 봄이 오듯이","발라드",2021,3
"573","89612348","마미손","사랑은 (Feat. 원슈타인)","랩/힙합",2021,3
"574","91096860","먼데이 키즈 (Monday Kiz)","사랑 못해, 남들 쉽게 다 하는 거","발라드",2021,3
"575","89380047","임재현","조금 취했어 (Prod. by 2soo)","인디",2021,3
"576","89353654","전상근","사랑이란 멜로는 없어","발라드",2021,3
"577","90536476","싹쓰리 (유두래곤 & 린다G & 비룡)","다시 여기 바닷가","댄스",2021,3
"578","90567079","24KGoldn","Mood (Feat. Iann Dior)","랩/힙합",2021,3
"579","90160784","김호중","나보다 더 사랑해요","트로트",2021,3
"580","92491597","MC몽","물망초 (Feat. 신용재)","랩/힙합",2021,3
"581","92232257","젝스키스","뒤돌아보지 말아요","발라드",2021,3
"582","82280761","성시경","너의 모든 순간","드라마",2021,3
"583","86523880","임영웅","미워요","트로트",2021,3
"584","89126578","Camila Cabello & Shawn Mendes","Senorita","팝",2021,3
"585","90069478","규현 (KYUHYUN)","화려하지 않은 고백","드라마",2021,3
"586","92527356","빈첸","FLYING HIGH WITH U","랩/힙합",2021,3
"587","86432095","Mike Perry","The Ocean (Feat. Shy Martin)","일렉트로니카",2021,3
"588","92607625","CHEEZE (치즈)","이렇게 좋아해 본 적이 없어요","인디",2021,3
"589","92234460","이예준","다시 만날까 봐 (Prod. by V.O.S)","발라드",2021,3
"590","84861691","Charlie Puth","One Call Away","팝",2021,3
"591","90788463","김호중","만개 (Prod. 신지후)","트로트",2021,3
"592","92491604","MC몽","거북이 (Feat. 효린) (Remix Ver.)","랩/힙합",2021,3
"593","89744994","Red Velvet (레드벨벳)","Psycho","댄스",2021,3
"594","88732246","볼빨간사춘기","나만, 봄","인디",2021,3
"595","90341734","전상근","사랑은 지날수록 더욱 선명하게 남아","발라드",2021,3
"596","91625438","머쉬베놈 (MUSHVENOM)","고독하구만 (Feat. 수퍼비) (Prod. by GroovyRoom)","랩/힙합",2021,3
"597","91423138","방탄소년단","내 방을 여행하는 법","랩/힙합",2021,3
"598","87403636","10CM","폰서트","인디",2021,3
"599","90413544","아이유 (IU)","Into the I-LAND","댄스",2021,3
"600","83803624","로꼬 & 유주 (여자친구)","우연히 봄","드라마",2021,3
